,CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
904,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-24,195,Unhealthy,Ozone,06-037-9033,20
905,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-25,179,Unhealthy,Ozone,06-037-9033,20
906,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-26,140,Unhealthy for Sensitive Groups,Ozone,06-037-6012,22
907,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-27,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
908,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-28,166,Unhealthy,Ozone,06-037-0016,20
909,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-29,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
910,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-06-30,161,Unhealthy,Ozone,06-037-9033,20
911,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-01,101,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
912,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-02,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
913,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-03,97,Moderate,Ozone,06-037-0016,20
914,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-04,111,Unhealthy for Sensitive Groups,PM2.5,06-037-0016,20
915,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-05,167,Unhealthy,PM2.5,06-037-0016,21
916,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-06,87,Moderate,Ozone,06-037-9033,20
917,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-07,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
918,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-08,67,Moderate,PM2.5,06-037-1201,21
919,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-09,62,Moderate,PM2.5,06-037-1201,19
920,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-10,57,Moderate,PM2.5,06-037-1201,20
921,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-11,80,Moderate,Ozone,06-037-9033,21
922,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-12,74,Moderate,Ozone,06-037-9033,20
923,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-13,77,Moderate,Ozone,06-037-9033,20
924,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-14,66,Moderate,PM2.5,06-037-1201,22
925,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-15,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
926,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-16,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
927,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-17,119,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
928,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-18,63,Moderate,PM2.5,06-037-1201,21
929,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-19,58,Moderate,PM2.5,06-037-1201,21
930,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-20,54,Moderate,PM2.5,06-037-1201,22
931,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-21,71,Moderate,Ozone,06-037-9033,21
932,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-22,85,Moderate,PM10,06-037-9033,21
933,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-23,58,Moderate,Ozone,06-037-9033,22
934,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-24,90,Moderate,Ozone,06-037-1701,21
935,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-25,100,Moderate,Ozone,06-037-0016,21
936,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-26,90,Moderate,Ozone,06-037-9033,22
937,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-27,112,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
938,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-28,177,Unhealthy,Ozone,06-037-9033,21
939,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-29,151,Unhealthy,Ozone,06-037-1701,22
940,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-30,112,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
941,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-07-31,115,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
942,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-01,133,Unhealthy for Sensitive Groups,Ozone,06-037-1701,22
943,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-02,133,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
944,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-03,126,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
945,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-04,126,Unhealthy for Sensitive Groups,Ozone,06-037-1701,22
946,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-05,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
947,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-06,77,Moderate,Ozone,06-037-6012,21
948,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-07,87,Moderate,Ozone,06-037-9033,22
949,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-08,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
950,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-09,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
951,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-10,108,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
952,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-11,115,Unhealthy for Sensitive Groups,Ozone,06-037-6012,21
953,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-12,119,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
954,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-13,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
955,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-14,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
956,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-15,143,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
957,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-16,177,Unhealthy,Ozone,06-037-1701,21
958,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-17,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
959,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-18,156,Unhealthy,Ozone,06-037-9033,21
960,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-19,150,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
961,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-20,164,Unhealthy,Ozone,06-037-9033,20
962,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-21,169,Unhealthy,Ozone,06-037-9033,20
963,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-22,161,Unhealthy,Ozone,06-037-9033,22
964,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-23,151,Unhealthy,Ozone,06-037-1701,20
965,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-24,151,Unhealthy,Ozone,06-037-0016,20
966,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-25,84,Moderate,Ozone,06-037-9033,22
967,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-26,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,19
968,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-27,151,Unhealthy,Ozone,06-037-0016,20
969,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-28,143,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
970,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-29,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,20
971,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-30,80,Moderate,Ozone,06-037-6012,20
972,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-08-31,93,Moderate,Ozone,06-037-9033,21
973,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-01,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
974,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-02,150,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
975,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-03,97,Moderate,Ozone,06-037-9033,22
976,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-04,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
977,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-05,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
978,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-06,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
979,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-07,67,Moderate,Ozone,06-037-0113,21
980,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-08,58,Moderate,Ozone,06-059-0007,21
981,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-09,77,Moderate,Ozone,06-037-9033,22
982,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-10,154,Unhealthy,Ozone,06-037-9033,21
983,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-11,133,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
984,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-12,64,Moderate,Ozone,06-037-9033,22
985,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-13,67,Moderate,Ozone,06-037-1701,21
986,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-14,63,Moderate,PM2.5,06-037-1201,21
987,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-15,49,Good,PM2.5,06-037-1201,22
988,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-16,68,Moderate,PM2.5,06-037-1201,21
989,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-17,64,Moderate,Ozone,06-037-9033,21
990,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-18,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,22
991,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-19,179,Unhealthy,Ozone,06-037-0016,21
992,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-20,151,Unhealthy,Ozone,06-059-2022,21
993,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-21,129,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
994,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-22,147,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
995,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-23,161,Unhealthy,Ozone,06-037-6012,21
996,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-24,169,Unhealthy,Ozone,06-037-0016,22
997,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-25,136,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
998,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-26,154,Unhealthy,Ozone,06-037-1701,21
999,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-27,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,22
1000,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-28,126,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
1001,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-29,105,Unhealthy for Sensitive Groups,Ozone,06-037-9033,20
1002,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-09-30,140,Unhealthy for Sensitive Groups,Ozone,06-037-1701,22
1003,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-01,71,Moderate,Ozone,06-037-9033,21
1004,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-02,56,Moderate,PM2.5,06-037-1103,21
1005,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-03,115,Unhealthy for Sensitive Groups,Ozone,06-037-9033,22
1006,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-04,58,Moderate,Ozone,06-037-9033,21
1007,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-05,54,Moderate,Ozone,06-037-9033,21
1008,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-06,58,Moderate,Ozone,06-059-1003,22
1009,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-07,71,Moderate,Ozone,06-037-1201,21
1010,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-08,108,Unhealthy for Sensitive Groups,Ozone,06-037-0016,21
1011,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-09,101,Unhealthy for Sensitive Groups,Ozone,06-037-5005,21
1012,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-10,93,Moderate,Ozone,06-037-5005,20
1013,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-11,122,Unhealthy for Sensitive Groups,Ozone,06-037-5005,21
1014,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-12,112,Unhealthy for Sensitive Groups,Ozone,06-037-5005,22
1015,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-13,122,Unhealthy for Sensitive Groups,Ozone,06-037-9033,21
1016,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-14,65,Moderate,PM2.5,06-037-1103,21
1017,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-15,59,Moderate,PM2.5,06-037-1103,22
1018,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-16,64,Moderate,PM2.5,06-037-1201,21
1019,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-17,62,Moderate,PM2.5,06-037-1103,21
1020,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-18,56,Moderate,PM2.5,06-037-1201,22
1021,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-19,56,Moderate,PM2.5,06-037-1201,21
1022,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-20,57,Moderate,PM2.5,06-037-1103,21
1023,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-21,55,Moderate,PM2.5,06-059-0007,21
1024,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-22,61,Moderate,Ozone,06-037-9033,21
1025,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-23,72,Moderate,PM2.5,06-059-0007,20
1026,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-24,58,Moderate,Ozone,06-037-0016,21
1027,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-25,61,Moderate,PM2.5,06-037-1201,21
1028,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-26,105,Unhealthy for Sensitive Groups,Ozone,06-059-1003,21
1029,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-27,74,Moderate,PM2.5,06-037-1103,21
1030,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-28,72,Moderate,PM2.5,06-037-1103,21
1031,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-29,54,Moderate,PM2.5,06-059-0007,21
1032,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-30,52,Moderate,NO2,06-037-1103,22
1033,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-10-31,54,Moderate,Ozone,06-059-0007,21
1034,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-01,108,Unhealthy for Sensitive Groups,Ozone,06-037-1701,21
1035,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-02,59,Moderate,PM2.5,06-037-1201,22
1036,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-03,45,Good,PM2.5,06-037-1201,21
1037,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-04,52,Moderate,PM2.5,06-059-0007,21
1038,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-05,49,Good,PM2.5,06-037-1201,22
1039,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-06,52,Moderate,PM2.5,06-037-4004,21
1040,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-07,51,Moderate,PM2.5,06-037-4008,21
1041,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-08,56,Moderate,PM2.5,06-037-4008,22
1042,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-09,59,Moderate,PM2.5,06-037-1201,21
1043,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-10,50,Good,PM2.5,06-037-1201,21
1044,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-11,48,Good,NO2,06-037-4006,22
1045,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-12,58,Moderate,NO2,06-059-0008,21
1046,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-13,62,Moderate,NO2,06-037-4006,21
1047,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-14,72,Moderate,PM2.5,06-037-1302,22
1048,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-15,63,Moderate,PM2.5,06-037-1201,21
1049,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-16,46,Good,NO2,06-059-0008,21
1050,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-17,55,Moderate,PM2.5,06-037-4008,22
1051,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-18,67,Moderate,NO2,06-037-4008,21
1052,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-19,72,Moderate,NO2,06-037-4008,21
1053,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-20,73,Moderate,NO2,06-037-1103,22
1054,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-21,64,Moderate,NO2,06-037-4008,21
1055,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-22,49,Good,NO2,06-059-0008,21
1056,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-23,61,Moderate,NO2,06-037-4008,22
1057,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-24,60,Moderate,PM2.5,06-037-1201,21
1058,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-25,52,Moderate,PM2.5,06-037-1201,21
1059,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-26,65,Moderate,PM2.5,06-037-1302,22
1060,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-27,60,Moderate,PM2.5,06-037-1201,21
1061,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-28,57,Moderate,PM2.5,06-037-1201,21
1062,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-29,50,Good,PM2.5,06-037-1201,22
1063,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-11-30,62,Moderate,NO2,06-037-4008,21
1064,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-01,72,Moderate,NO2,06-037-4008,21
1065,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-02,63,Moderate,NO2,06-037-4008,21
1066,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-03,61,Moderate,NO2,06-037-4008,21
1067,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-04,62,Moderate,PM2.5,06-037-1201,21
1068,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-05,65,Moderate,PM2.5,06-037-1201,22
1069,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-06,61,Moderate,PM2.5,06-037-1201,21
1070,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-07,67,Moderate,PM2.5,06-059-0007,21
1071,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-08,71,Moderate,PM2.5,06-037-4008,21
1072,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-09,88,Moderate,PM2.5,06-037-1103,20
1073,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-10,76,Moderate,PM2.5,06-037-1201,21
1074,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-11,47,Good,NO2,06-037-4008,22
1075,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-12,43,Good,PM2.5,06-059-0007,21
1076,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-13,51,Moderate,PM2.5,06-037-4004,21
1077,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-14,38,Good,Ozone,06-037-9033,22
1078,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-15,53,Moderate,NO2,06-037-4008,21
1079,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-16,58,Moderate,PM2.5,06-037-4008,21
1080,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-17,67,Moderate,PM2.5,06-037-4008,21
1081,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-18,67,Moderate,PM2.5,06-037-1201,21
1082,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-19,81,Moderate,PM2.5,06-037-1201,21
1083,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-20,73,Moderate,PM2.5,06-037-1201,22
1084,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-21,76,Moderate,PM2.5,06-037-1201,21
1085,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-22,67,Moderate,PM2.5,06-037-1201,21
1086,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-23,54,Moderate,PM2.5,06-037-1201,22
1087,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-24,62,Moderate,PM2.5,06-059-0007,21
1088,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-25,52,Moderate,PM2.5,06-037-1201,21
1089,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-26,57,Moderate,PM2.5,06-037-1302,22
1090,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-27,74,Moderate,PM2.5,06-037-4008,21
1091,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-28,67,Moderate,PM2.5,06-037-1201,21
1092,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-29,63,Moderate,PM2.5,06-037-4008,22
1093,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-30,83,Moderate,PM2.5,06-037-1201,21
1094,"Los Angeles-Long Beach-Anaheim, CA",31080,2015-12-31,84,Moderate,PM2.5,06-037-4008,21
1095,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-01,101,Unhealthy for Sensitive Groups,PM2.5,06-037-4008,22
1096,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-02,80,Moderate,PM2.5,06-037-1201,21
1097,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-03,100,Moderate,PM2.5,06-037-4008,21
1098,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-04,64,Moderate,PM2.5,06-037-1201,21
1099,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-05,53,Moderate,PM2.5,06-037-1201,21
1100,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-06,61,Moderate,PM2.5,06-037-1201,21
1101,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-07,57,Moderate,PM2.5,06-037-1201,20
1102,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-08,60,Moderate,PM2.5,06-059-0007,20
1103,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-09,75,Moderate,PM2.5,06-037-1201,20
1104,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-10,75,Moderate,PM2.5,06-037-1201,20
1105,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-11,73,Moderate,PM2.5,06-037-4008,20
1106,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-12,60,Moderate,PM2.5,06-037-4008,21
1107,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-13,71,Moderate,PM2.5,06-037-4008,22
1108,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-14,75,Moderate,PM2.5,06-037-1103,20
1109,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-15,71,Moderate,PM2.5,06-037-1103,21
1110,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-16,81,Moderate,PM2.5,06-037-1201,22
1111,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-17,108,Unhealthy for Sensitive Groups,PM2.5,06-059-0007,21
1112,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-18,72,Moderate,PM2.5,06-037-1201,21
1113,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-19,65,Moderate,PM2.5,06-037-0016,22
1114,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-20,73,Moderate,PM2.5,06-037-1201,21
1115,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-21,64,Moderate,PM2.5,06-059-0007,21
1116,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-22,70,Moderate,PM2.5,06-059-0007,22
1117,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-23,70,Moderate,PM2.5,06-059-0007,21
1118,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-24,63,Moderate,PM2.5,06-037-4008,21
1119,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-25,61,Moderate,PM2.5,06-037-4008,22
1120,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-26,68,Moderate,NO2,06-037-4008,21
1121,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-27,62,Moderate,NO2,06-059-0007,21
1122,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-28,72,Moderate,PM2.5,06-037-4008,22
1123,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-29,72,Moderate,PM2.5,06-037-1103,21
1124,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-30,66,Moderate,PM2.5,06-037-1201,21
1125,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-01-31,41,Good,Ozone,06-059-1003,22
1126,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-01,47,Good,NO2,06-037-4008,21
1127,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-02,52,Moderate,NO2,06-037-4008,21
1128,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-03,56,Moderate,NO2,06-037-4008,22
1129,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-04,58,Moderate,PM2.5,06-037-4008,21
1130,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-05,66,Moderate,NO2,06-037-4008,21
1131,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-06,55,Moderate,PM2.5,06-037-4008,22
1132,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-07,65,Moderate,PM2.5,06-037-4008,21
1133,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-08,87,Moderate,NO2,06-037-4008,21
1134,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-09,62,Moderate,NO2,06-037-4008,22
1135,"Los Angeles-Long Beach-Anaheim, CA",31080,2016-02-10,68,Moderate,NO2,06-037-4008,21
